campaign_id,campaign_name,creator_id,creator_name,creator_specialty,campaign_date,category,impressions,likes,comments,shares,total_engagements,referral_id,traffic_source,click_timestamp,referral_clicks,customer_id,transaction_id,purchase_timestamp,purchases,new_customers,repeat_purchases,order_value,product,product_category
CAM040,Weekend Flash,CR007,Kabir Singh,Gaming,2026-02-12,Travel,7949,306,32,31,369,REF00111,TikTok,2026-02-12 19:00:00,111,CUST1303,TXN00111,2026-02-17 00:00:00,2,2,0,4429.6,Travel Backpack,Travel
CAM024,Festive Picks,CR002,Ananya Sharma,Fashion,2026-03-26,Fashion,9329,290,37,29,356,REF00112,Instagram,2026-03-26 19:00:00,289,CUST2486,TXN00112,2026-04-01 00:00:00,19,17,2,63828.6,Wireless Earbuds,Electronics
CAM043,Spring Refresh,CR011,Aditya Deshmukh,Tech,2026-06-21,Beauty,6654,304,24,38,366,REF00113,Facebook,2026-06-21 03:00:00,124,CUST6414,TXN00113,2026-06-30 00:00:00,7,7,0,15163.21,Sneakers,Fashion
CAM049,Spring Refresh,CR003,Rohan Kapoor,Tech,2026-03-14,Beauty,5269,235,28,25,288,REF00114,Instagram,2026-03-14 16:00:00,189,CUST4889,TXN00114,2026-03-23 00:00:00,14,13,1,16580.77,Travel Backpack,Travel
CAM020,Monsoon Sale,CR008,Sara Khan,Food,2026-06-18,Fitness,6347,373,53,33,459,REF00115,YouTube,2026-06-18 10:00:00,143,CUST9251,TXN00115,2026-06-27 00:00:00,8,6,2,31431.98,Coffee Maker,Home
CAM033,Creator Spotlight,CR004,Isha Verma,Beauty,2026-01-23,Beauty,7828,350,41,38,429,REF00116,Google,2026-01-23 14:00:00,160,CUST4791,TXN00116,2026-01-31 00:00:00,5,5,0,10441.17,Coffee Maker,Home
CAM010,Mega Savings,CR006,Meera Nair,Travel,2026-06-16,Gaming,3851,171,25,13,209,REF00117,Direct,2026-06-16 14:00:00,117,CUST8454,TXN00117,2026-06-24 00:00:00,6,6,0,23877.44,Coffee Maker,Home
CAM058,New Collection,CR005,Vihaan Patel,Fitness,2026-03-19,Fitness,8096,337,46,20,403,REF00118,Instagram,2026-03-19 06:00:00,219,CUST5403,TXN00118,2026-03-26 00:00:00,12,8,4,35826.73,Travel Backpack,Travel
CAM060,Mega Savings,CR002,Ananya Sharma,Fashion,2026-05-02,Gaming,4775,320,23,25,368,REF00119,YouTube,2026-05-02 04:00:00,155,CUST9376,TXN00119,2026-05-04 00:00:00,17,15,2,63256.9,Coffee Maker,Home
CAM041,Festive Picks,CR001,Aarav Mehta,Lifestyle,2026-01-01,Beauty,18748,922,142,85,1149,REF00120,YouTube,2026-01-01 11:00:00,664,CUST2376,TXN00120,2026-01-04 00:00:00,26,21,5,40475.79,Travel Backpack,Travel
CAM027,Monsoon Sale,CR004,Isha Verma,Beauty,2026-05-06,Gaming,7897,272,22,16,310,REF00121,Google,2026-05-06 10:00:00,285,CUST2668,TXN00121,2026-05-10 00:00:00,18,16,2,67041.04,Gaming Headset,Gaming
CAM035,Spring Refresh,CR011,Aditya Deshmukh,Tech,2026-06-20,Food,3106,148,12,10,170,REF00122,YouTube,2026-06-20 18:00:00,120,CUST2107,TXN00122,2026-06-21 00:00:00,3,3,0,4500.21,Travel Backpack,Travel
CAM021,Creator Spotlight,CR008,Sara Khan,Food,2026-01-28,Fashion,7518,202,25,21,248,REF00123,YouTube,2026-01-28 22:00:00,170,CUST9736,TXN00123,2026-02-02 00:00:00,7,6,1,32157.16,Gaming Headset,Gaming
CAM032,Monsoon Sale,CR009,Arjun Rao,Finance,2026-04-18,Fashion,3013,144,16,17,177,REF00124,Instagram,2026-04-18 06:00:00,104,CUST6518,TXN00124,2026-04-21 00:00:00,4,4,0,12983.31,Coffee Maker,Home
CAM029,Summer Launch,CR012,Kavya Iyer,Fashion,2026-03-23,Electronics,3662,117,17,6,140,REF00125,Instagram,2026-03-23 08:00:00,91,CUST4415,TXN00125,2026-03-27 00:00:00,2,2,0,8406.32,Coffee Maker,Home
CAM036,Creator Spotlight,CR009,Arjun Rao,Finance,2026-06-27,Electronics,16299,489,69,59,617,REF00126,YouTube,2026-06-27 13:00:00,506,CUST3558,TXN00126,2026-06-28 00:00:00,22,19,3,55224.41,Protein Powder,Fitness
CAM009,Summer Launch,CR003,Rohan Kapoor,Tech,2026-03-30,,4091,230,22,15,267,REF00127,Instagram,2026-03-30 22:00:00,138,CUST3728,TXN00127,2026-03-31 00:00:00,5,4,1,13678.72,Coffee Maker,Home
CAM023,Premium Picks,CR003,Rohan Kapoor,Tech,2026-03-04,Gaming,3229,191,23,15,229,REF00128,Google,2026-03-04 21:00:00,112,CUST6576,TXN00128,2026-03-13 00:00:00,13,11,2,40887.13,Coffee Maker,Home
CAM017,Premium Picks,CR007,Kabir Singh,Gaming,2026-02-08,Home,2862,136,19,10,165,REF00129,Email,2026-02-08 22:00:00,59,CUST1595,TXN00129,2026-02-16 00:00:00,4,4,0,11915.48,Gaming Headset,Gaming
CAM051,Product Launch,CR009,Arjun Rao,Finance,2026-01-03,Fashion,7464,287,34,33,354,REF00130,Instagram,2026-01-03 08:00:00,141,CUST4122,TXN00130,2026-01-08 00:00:00,8,7,1,28181.48,Coffee Maker,Home
CAM035,Holiday Offers,CR007,Kabir Singh,Gaming,2026-03-14,Beauty,13410,731,101,38,870,REF00131,Instagram,2026-03-14 08:00:00,371,CUST9267,TXN00131,2026-03-19 00:00:00,24,23,1,54350.8,Travel Backpack,Travel
CAM024,Festive Picks,CR011,Aditya Deshmukh,Tech,2026-02-17,Beauty,11455,491,33,32,556,REF00132,YouTube,2026-02-17 11:00:00,317,CUST8169,TXN00132,2026-02-19 00:00:00,16,14,2,52712.47,Wireless Earbuds,Electronics
CAM001,Weekend Flash,CR007,Kabir Singh,Gaming,2026-01-07,Beauty,5959,270,33,29,332,REF00133,Google,2026-01-07 15:00:00,160,CUST3621,TXN00133,2026-01-12 00:00:00,8,8,0,19051.77,Wireless Earbuds,Electronics
CAM052,Back to College,CR009,Arjun Rao,Finance,2026-05-29,Home,5687,223,19,27,269,REF00134,Instagram,2026-05-29 10:00:00,153,CUST9051,TXN00134,2026-06-05 00:00:00,6,6,0,25637.32,Smartwatch,Electronics
CAM049,Weekend Flash,CR003,Rohan Kapoor,Tech,2026-04-20,Food,8012,350,36,33,419,REF00135,Email,2026-04-20 01:00:00,224,CUST5047,TXN00135,2026-04-29 00:00:00,26,22,4,61601.12,Travel Backpack,Travel
CAM051,Summer Launch,CR003,Rohan Kapoor,Tech,2026-03-22,Electronics,6630,297,25,21,343,REF00136,Instagram,2026-03-22 18:00:00,155,CUST1814,TXN00136,2026-03-29 00:00:00,3,3,0,3987.17,Travel Backpack,Travel
CAM041,Product Launch,CR002,Ananya Sharma,Fashion,2026-04-12,Home,5443,87,7,5,99,REF00137,Instagram,2026-04-12 06:00:00,89,CUST3547,TXN00137,2026-04-19 00:00:00,8,7,1,19381.94,Gaming Headset,Gaming
CAM033,Premium Picks,CR005,Vihaan Patel,Fitness,2026-06-26,Home,3787,146,10,12,168,REF00138,YouTube,2026-06-26 03:00:00,153,CUST8448,TXN00138,2026-07-04 00:00:00,10,10,0,33005.49,Coffee Maker,Home
CAM036,Product Launch,CR012,Kavya Iyer,Fashion,2026-01-28,Beauty,5577,242,37,17,296,REF00139,Google,2026-01-28 06:00:00,202,CUST7940,TXN00139,2026-02-03 00:00:00,12,10,2,33628.52,Smartwatch,Electronics
CAM059,Holiday Offers,CR010,Diya Joshi,Lifestyle,2026-01-17,Fitness,4099,264,35,28,327,REF00140,Direct,2026-01-17 05:00:00,147,CUST5322,TXN00140,2026-01-20 00:00:00,3,3,0,4301.66,Protein Powder,Fitness
CAM018,Creator Spotlight,CR003,Rohan Kapoor,Tech,2026-02-21,Beauty,6911,443,47,33,523,REF00141,Instagram,2026-02-21 20:00:00,214,CUST1992,TXN00141,2026-02-28 00:00:00,12,11,1,29773.1,Wireless Earbuds,Electronics
CAM007,Festive Picks,CR004,Isha Verma,Beauty,2026-05-25,Fitness,11348,395,25,40,460,REF00142,TikTok,2026-05-25 16:00:00,214,CUST9293,TXN00142,2026-05-28 00:00:00,11,7,4,18798.33,Skincare Kit,Beauty
CAM008,Summer Launch,CR006,Meera Nair,Travel,2026-05-12,Home,5464,186,26,9,221,REF00143,YouTube,2026-05-12 19:00:00,127,CUST4952,TXN00143,2026-05-18 00:00:00,5,5,0,23415.41,Smartwatch,Electronics
CAM017,Mega Savings,CR011,Aditya Deshmukh,Tech,2026-06-13,Beauty,3608,180,23,11,214,REF00144,Instagram,2026-06-13 04:00:00,123,CUST5814,TXN00144,2026-06-22 00:00:00,8,6,2,22792.02,Gaming Headset,Gaming
CAM023,Monsoon Sale,CR010,Diya Joshi,Lifestyle,2026-03-21,Fashion,5851,322,42,22,386,REF00145,Google,2026-03-21 19:00:00,150,CUST3276,TXN00145,2026-03-28 00:00:00,13,10,3,24624.36,Sneakers,Fashion
CAM033,Spring Refresh,CR009,Arjun Rao,Finance,2026-01-24,Fashion,6996,211,14,26,251,REF00146,Direct,2026-01-24 17:00:00,258,CUST4205,TXN00146,2026-01-30 00:00:00,14,13,1,43111.87,Sneakers,Fashion
CAM049,Creator Spotlight,CR005,Vihaan Patel,Fitness,2026-03-30,Food,8920,392,48,50,490,REF00147,TikTok,2026-03-30 01:00:00,198,CUST7520,TXN00147,2026-04-04 00:00:00,10,9,1,20941.54,Sneakers,Fashion
CAM030,Weekend Flash,CR007,Kabir Singh,Gaming,2026-03-12,Food,9053,536,43,64,643,REF00148,Instagram,2026-03-12 06:00:00,288,CUST8199,TXN00148,2026-03-19 00:00:00,12,10,2,37046.44,Wireless Earbuds,Electronics
CAM007,Summer Launch,CR006,Meera Nair,Travel,2026-01-18,Beauty,11407,495,61,42,598,REF00149,TikTok,2026-01-18 02:00:00,238,CUST5143,TXN00149,2026-01-26 00:00:00,13,12,1,57567.05,Coffee Maker,Home
CAM005,Back to College,CR011,Aditya Deshmukh,Tech,2026-03-05,Fashion,4997,227,34,13,274,REF00150,Facebook,2026-03-05 21:00:00,141,CUST5638,TXN00150,2026-03-06 00:00:00,11,9,2,12973.35,Skincare Kit,Beauty
CAM055,Premium Picks,CR009,Arjun Rao,Finance,2026-01-19,Fitness,14541,726,58,97,881,REF00151,Instagram,2026-01-19 17:00:00,392,CUST8742,TXN00151,2026-01-23 00:00:00,22,17,5,90174.51,Coffee Maker,Home
CAM052,Mega Savings,CR009,Arjun Rao,Finance,2026-04-26,Food,7595,304,30,30,364,REF00152,Direct,2026-04-26 06:00:00,175,CUST6801,TXN00152,2026-04-29 00:00:00,13,11,2,37327.29,Gaming Headset,Gaming
CAM054,Holiday Offers,CR010,Diya Joshi,Lifestyle,2026-06-29,Gaming,5801,259,18,17,294,REF00153,Instagram,2026-06-29 14:00:00,131,CUST2592,TXN00153,2026-07-06 00:00:00,6,6,0,15328.61,Wireless Earbuds,Electronics
CAM017,Product Launch,CR003,Rohan Kapoor,Tech,2026-05-27,Gaming,14933,835,68,102,1005,REF00154,Direct,2026-05-27 05:00:00,339,CUST6118,TXN00154,2026-06-05 00:00:00,25,24,1,56719.3,Gaming Headset,Gaming
CAM011,Spring Refresh,CR012,Kavya Iyer,Fashion,2026-01-27,Fitness,9140,302,28,33,363,REF00155,TikTok,2026-01-27 12:00:00,224,CUST6806,TXN00155,2026-01-30 00:00:00,14,13,1,26562.82,Coffee Maker,Home
CAM014,Weekend Flash,CR001,Aarav Mehta,Lifestyle,2026-05-15,Fashion,6738,285,28,21,334,REF00156,YouTube,2026-05-15 18:00:00,222,CUST9282,TXN00156,2026-05-16 00:00:00,6,4,2,12617.97,Travel Backpack,Travel
CAM005,Product Launch,CR002,Ananya Sharma,Fashion,2026-01-03,Travel,22112,1112,135,106,1353,REF00157,YouTube,2026-01-03 10:00:00,695,CUST8301,TXN00157,2026-01-07 00:00:00,59,52,7,190990.48,Coffee Maker,Home
CAM045,Back to College,CR003,Rohan Kapoor,Tech,2026-02-26,Gaming,10514,558,50,66,674,REF00158,Instagram,2026-02-26 10:00:00,335,CUST3796,TXN00158,2026-03-02 00:00:00,17,15,2,69660.33,Sneakers,Fashion
CAM059,Holiday Offers,CR008,Sara Khan,Food,2026-02-27,Electronics,7871,220,19,20,259,REF00159,YouTube,2026-02-27 08:00:00,154,CUST5740,TXN00159,2026-03-03 00:00:00,3,3,0,8621.59,Sneakers,Fashion
CAM053,New Collection,CR004,Isha Verma,Beauty,2026-01-10,Fashion,5019,148,12,12,172,REF00160,Direct,2026-01-10 22:00:00,88,CUST3125,TXN00160,2026-01-11 00:00:00,7,5,2,14817.58,Protein Powder,Fitness
CAM036,Festive Picks,CR006,Meera Nair,Travel,2026-04-13,Fashion,13018,420,50,44,514,REF00161,Instagram,2026-04-13 21:00:00,313,CUST4527,TXN00161,2026-04-22 00:00:00,15,14,1,21950.99,Skincare Kit,Beauty
CAM058,Weekend Flash,CR001,Aarav Mehta,Lifestyle,2026-02-21,Fashion,5222,175,20,17,212,REF00162,Direct,2026-02-21 18:00:00,162,CUST8804,TXN00162,2026-03-02 00:00:00,3,3,0,6761.45,Travel Backpack,Travel
CAM004,Product Launch,CR011,Aditya Deshmukh,Tech,2026-03-24,Fitness,5124,124,8,10,142,REF00163,Google,2026-03-24 16:00:00,96,CUST9279,TXN00163,2026-03-25 00:00:00,10,9,1,41589.4,Smartwatch,Electronics
CAM035,Holiday Offers,CR003,Rohan Kapoor,Tech,2026-05-08,Fashion,2500,82,6,6,94,REF00164,Facebook,2026-05-08 17:00:00,70,CUST3647,TXN00164,2026-05-14 00:00:00,2,2,0,8769.29,Gaming Headset,Gaming
CAM045,Back to College,CR001,Aarav Mehta,Lifestyle,2026-03-10,Fitness,3478,147,12,20,179,REF00165,Email,2026-03-10 17:00:00,66,CUST8742,TXN00165,2026-03-18 00:00:00,2,2,0,3317.29,Skincare Kit,Beauty
CAM017,Weekend Flash,CR008,Sara Khan,Food,2026-06-20,Home,15055,536,59,59,654,REF00166,Direct,2026-06-20 23:00:00,514,CUST2183,TXN00166,2026-06-28 00:00:00,31,28,3,99861.31,Wireless Earbuds,Electronics
CAM022,Monsoon Sale,CR004,Isha Verma,Beauty,2026-06-12,Electronics,8434,145,10,10,165,REF00167,Google,2026-06-12 12:00:00,182,CUST2937,TXN00167,2026-06-17 00:00:00,21,19,2,57887.2,Wireless Earbuds,Electronics
CAM028,Mega Savings,CR002,Ananya Sharma,Fashion,2026-02-07,Home,7958,353,48,37,438,REF00168,Facebook,2026-02-07 02:00:00,270,CUST6358,TXN00168,2026-02-12 00:00:00,6,6,0,5313.2,Skincare Kit,Beauty
CAM002,Spring Refresh,CR006,Meera Nair,Travel,2026-04-23,Fitness,5936,226,28,13,267,REF00169,Instagram,2026-04-23 02:00:00,204,CUST5909,TXN00169,2026-04-27 00:00:00,13,10,3,45750.44,Sneakers,Fashion
CAM014,Summer Launch,CR005,Vihaan Patel,Fitness,2026-04-26,Fashion,4166,183,14,11,208,REF00170,Direct,2026-04-26 09:00:00,140,CUST3887,TXN00170,2026-05-02 00:00:00,10,8,2,20002.1,Coffee Maker,Home
CAM048,Premium Picks,CR012,Kavya Iyer,Fashion,2026-01-06,Travel,4262,191,20,23,234,REF00171,TikTok,2026-01-06 22:00:00,103,CUST7718,TXN00171,2026-01-08 00:00:00,4,3,1,19458.91,Coffee Maker,Home
CAM011,Creator Spotlight,CR007,Kabir Singh,Gaming,2026-03-17,Fashion,5976,281,19,20,320,REF00172,Direct,2026-03-17 19:00:00,180,CUST6244,TXN00172,2026-03-24 00:00:00,9,9,0,21830.18,Travel Backpack,Travel
CAM046,Monsoon Sale,CR005,Vihaan Patel,Fitness,2026-04-20,Gaming,6942,332,45,18,395,REF00173,TikTok,2026-04-20 15:00:00,195,CUST6401,TXN00173,2026-04-28 00:00:00,6,5,1,9229.01,Travel Backpack,Travel
CAM017,Creator Spotlight,CR003,Rohan Kapoor,Tech,2026-03-29,Fitness,8986,624,88,69,781,REF00174,Email,2026-03-29 23:00:00,398,CUST5864,TXN00174,2026-04-01 00:00:00,22,18,4,64537.4,Smartwatch,Electronics
CAM024,Product Launch,CR003,Rohan Kapoor,Tech,2026-04-26,Electronics,4353,235,23,27,285,REF00175,Instagram,2026-04-26 15:00:00,140,CUST1913,TXN00175,2026-05-05 00:00:00,4,3,1,16875.71,Gaming Headset,Gaming
CAM046,Weekend Flash,CR005,Vihaan Patel,Fitness,2026-01-10,Food,6346,268,42,24,334,REF00176,YouTube,2026-01-10 18:00:00,152,CUST4446,TXN00176,2026-01-17 00:00:00,11,8,3,24704.6,Travel Backpack,Travel
CAM009,Monsoon Sale,CR005,Vihaan Patel,Fitness,2026-02-21,Home,3747,191,27,15,233,REF00177,Facebook,2026-02-21 17:00:00,138,CUST4829,TXN00177,2026-02-23 00:00:00,9,8,1,53445.42,Smartwatch,Electronics
CAM026,Mega Savings,CR008,Sara Khan,Food,2026-02-21,Fitness,4397,83,6,9,98,REF00178,TikTok,2026-02-21 05:00:00,101,CUST1367,TXN00178,2026-02-28 00:00:00,4,3,1,10522.82,Gaming Headset,Gaming
CAM015,Creator Spotlight,CR003,Rohan Kapoor,Tech,2026-06-16,Food,8684,436,57,26,519,REF00179,Instagram,2026-06-16 10:00:00,206,CUST9138,TXN00179,2026-06-25 00:00:00,13,10,3,43090.69,Sneakers,Fashion
CAM051,Spring Refresh,CR001,Aarav Mehta,Lifestyle,2026-01-11,Electronics,3715,189,14,13,216,REF00180,Instagram,2026-01-11 01:00:00,112,CUST9504,TXN00180,2026-01-18 00:00:00,1,1,0,2803.05,Coffee Maker,Home
CAM051,Weekend Flash,CR002,Ananya Sharma,Fashion,2026-06-09,Fashion,17291,942,112,100,1154,REF00181,Instagram,2026-06-09 19:00:00,596,CUST6628,TXN00181,2026-06-15 00:00:00,33,32,1,85801.97,Wireless Earbuds,Electronics
CAM015,Creator Spotlight,CR008,Sara Khan,Food,2026-04-29,Gaming,3182,59,4,6,69,REF00182,Instagram,2026-04-29 07:00:00,40,CUST3319,TXN00182,2026-05-06 00:00:00,3,3,0,11599.08,Wireless Earbuds,Electronics
CAM034,Product Launch,CR001,Aarav Mehta,Lifestyle,2026-02-07,Food,3928,175,17,17,209,REF00183,TikTok,2026-02-07 03:00:00,138,CUST1670,TXN00183,2026-02-08 00:00:00,5,3,2,8818.77,Skincare Kit,Beauty
CAM041,Summer Launch,CR011,Aditya Deshmukh,Tech,2026-01-08,Fashion,12521,599,85,62,746,REF00184,Instagram,2026-01-08 18:00:00,294,CUST5460,TXN00184,2026-01-16 00:00:00,12,10,2,24541.11,Skincare Kit,Beauty
CAM031,Holiday Offers,CR012,Kavya Iyer,Fashion,2026-02-05,Home,12399,509,58,29,596,REF00185,YouTube,2026-02-05 01:00:00,234,CUST9590,TXN00185,2026-02-13 00:00:00,15,14,1,28129.14,Skincare Kit,Beauty
CAM032,Product Launch,CR001,Aarav Mehta,Lifestyle,2026-03-25,Gaming,7340,389,41,29,459,REF00186,TikTok,2026-03-25 10:00:00,275,CUST6138,TXN00186,2026-03-28 00:00:00,13,10,3,78559.33,Smartwatch,Electronics
CAM047,Premium Picks,CR012,Kavya Iyer,Fashion,2026-01-27,Home,6644,300,22,37,359,REF00187,Email,2026-01-27 13:00:00,106,CUST1438,TXN00187,2026-02-04 00:00:00,11,10,1,27643.26,Travel Backpack,Travel
CAM055,Premium Picks,CR007,Kabir Singh,Gaming,2026-01-10,Home,10403,226,24,14,264,REF00188,YouTube,2026-01-10 04:00:00,240,CUST1578,TXN00188,2026-01-14 00:00:00,18,12,6,20241.19,Skincare Kit,Beauty
CAM005,Festive Picks,CR008,Sara Khan,Food,2026-06-18,Gaming,7970,276,24,29,329,REF00189,TikTok,2026-06-18 15:00:00,188,CUST5993,TXN00189,2026-06-24 00:00:00,5,4,1,11887.87,Wireless Earbuds,Electronics
CAM035,Weekend Flash,CR006,Meera Nair,Travel,2026-05-22,Electronics,9393,332,43,38,413,REF00190,Instagram,2026-05-22 23:00:00,179,CUST5407,TXN00190,2026-05-26 00:00:00,8,8,0,18267.08,Protein Powder,Fitness
CAM055,Weekend Flash,CR012,Kavya Iyer,Fashion,2026-04-21,Fashion,7860,221,23,23,267,REF00191,Instagram,2026-04-21 02:00:00,153,CUST5699,TXN00191,2026-04-27 00:00:00,8,6,2,23607.26,Coffee Maker,Home
CAM012,Mega Savings,CR001,Aarav Mehta,Lifestyle,2026-04-13,Beauty,4054,241,21,18,280,REF00192,YouTube,2026-04-13 19:00:00,118,CUST8605,TXN00192,2026-04-15 00:00:00,8,6,2,12837.07,Skincare Kit,Beauty
CAM054,Mega Savings,CR004,Isha Verma,Beauty,2026-02-18,Travel,9492,380,56,28,464,REF00193,Facebook,2026-02-18 08:00:00,237,CUST7997,TXN00193,2026-02-24 00:00:00,11,8,3,52966.94,Sneakers,Fashion
CAM038,Product Launch,CR006,Meera Nair,Travel,2026-03-09,Gaming,5200,279,23,35,337,REF00194,Facebook,2026-03-09 08:00:00,122,CUST4192,TXN00194,2026-03-14 00:00:00,8,8,0,22763.09,Travel Backpack,Travel
CAM008,Mega Savings,CR007,Kabir Singh,Gaming,2026-04-21,Fashion,12583,568,54,30,652,REF00195,YouTube,2026-04-21 05:00:00,331,CUST9553,TXN00195,2026-04-23 00:00:00,23,21,2,69866.4,Sneakers,Fashion
CAM015,Festive Picks,CR008,Sara Khan,Food,2026-03-11,Fashion,5322,198,15,18,231,REF00196,Google,2026-03-11 02:00:00,127,CUST7435,TXN00196,2026-03-12 00:00:00,5,4,1,20870.53,Gaming Headset,Gaming
CAM003,Weekend Flash,CR004,Isha Verma,Beauty,2026-04-16,Beauty,6328,268,29,16,313,REF00197,YouTube,2026-04-16 10:00:00,208,CUST5946,TXN00197,2026-04-22 00:00:00,13,12,1,42386.36,Coffee Maker,Home
CAM039,Monsoon Sale,CR004,Isha Verma,Beauty,2026-01-20,Travel,7296,253,36,26,315,REF00198,Email,2026-01-20 11:00:00,218,CUST1707,TXN00198,2026-01-23 00:00:00,12,12,0,56421.45,Gaming Headset,Gaming
CAM055,Weekend Flash,CR011,Aditya Deshmukh,Tech,2026-06-20,Home,13809,469,31,51,551,REF00199,Google,2026-06-20 06:00:00,177,CUST3187,TXN00199,2026-06-21 00:00:00,9,8,1,30211.52,Sneakers,Fashion
CAM039,Mega Savings,CR009,Arjun Rao,Finance,2026-05-04,Fitness,5079,229,29,27,285,REF00200,Instagram,2026-05-04 16:00:00,117,CUST8897,TXN00200,2026-05-08 00:00:00,7,7,0,23740.32,Protein Powder,Fitness
CAM025,Product Launch,CR005,Vihaan Patel,Fitness,2026-02-06,Gaming,9741,400,56,52,508,REF00201,Google,2026-02-06 11:00:00,296,CUST3854,TXN00201,2026-02-10 00:00:00,16,14,2,25471.51,Skincare Kit,Beauty
CAM027,Mega Savings,CR011,Aditya Deshmukh,Tech,2026-06-26,Fashion,11815,495,60,54,609,REF00202,Instagram,2026-06-26 13:00:00,398,CUST5396,TXN00202,2026-07-04 00:00:00,27,21,6,149470.52,Smartwatch,Electronics
CAM049,Creator Spotlight,CR004,Isha Verma,Beauty,2026-05-09,Electronics,6948,227,34,14,275,REF00203,Instagram,2026-05-09 01:00:00,213,CUST9267,TXN00203,2026-05-13 00:00:00,6,6,0,22799.07,Wireless Earbuds,Electronics
CAM036,Product Launch,CR006,Meera Nair,Travel,2026-04-06,Electronics,13834,716,77,70,863,REF00204,TikTok,2026-04-06 10:00:00,506,CUST4159,TXN00204,2026-04-14 00:00:00,4,3,1,6196.78,Skincare Kit,Beauty
CAM017,Premium Picks,CR002,Ananya Sharma,Fashion,2026-06-28,Fitness,6681,203,23,27,253,REF00205,Facebook,2026-06-28 21:00:00,172,CUST8948,TXN00205,2026-07-07 00:00:00,6,4,2,7538.59,Skincare Kit,Beauty
CAM040,Creator Spotlight,CR012,Kavya Iyer,Fashion,2026-01-25,Gaming,4470,212,19,14,245,REF00206,YouTube,2026-01-25 12:00:00,117,CUST9800,TXN00206,2026-01-28 00:00:00,6,6,0,6616.75,Skincare Kit,Beauty
CAM048,Premium Picks,CR010,Diya Joshi,Lifestyle,2026-02-15,Home,7655,197,26,16,239,REF00207,Google,2026-02-15 19:00:00,149,CUST2326,TXN00207,2026-02-18 00:00:00,10,8,2,16945.31,Travel Backpack,Travel
CAM037,Premium Picks,CR009,Arjun Rao,Finance,2026-02-22,Fashion,3328,167,19,19,205,REF00208,TikTok,2026-02-22 23:00:00,81,CUST8505,TXN00208,2026-02-27 00:00:00,5,4,1,8662.01,Protein Powder,Fitness
CAM007,Summer Launch,CR010,Diya Joshi,Lifestyle,2026-01-18,Food,4790,160,20,19,199,REF00209,TikTok,2026-01-18 03:00:00,135,CUST9859,TXN00209,2026-01-26 00:00:00,10,10,0,28376.24,Gaming Headset,Gaming
CAM032,Summer Launch,CR006,Meera Nair,Travel,2026-02-03,Gaming,6474,346,53,22,421,REF00210,TikTok,2026-02-03 10:00:00,164,CUST7391,TXN00210,2026-02-09 00:00:00,5,4,1,17355.88,Protein Powder,Fitness
CAM018,Weekend Flash,CR009,Arjun Rao,Finance,2026-03-04,Home,6075,325,34,25,384,REF00211,Facebook,2026-03-04 14:00:00,204,CUST9013,TXN00211,2026-03-09 00:00:00,10,8,2,36992.0,Sneakers,Fashion
CAM026,New Collection,CR001,Aarav Mehta,Lifestyle,2026-03-16,Fitness,18371,485,69,58,612,REF00212,TikTok,2026-03-16 21:00:00,445,CUST7680,TXN00212,2026-03-25 00:00:00,15,14,1,33232.09,Coffee Maker,Home
CAM009,Weekend Flash,CR004,Isha Verma,Beauty,2026-03-25,Gaming,4725,270,20,23,313,REF00213,Instagram,2026-03-25 01:00:00,128,CUST4191,TXN00213,2026-03-31 00:00:00,5,4,1,4942.77,Skincare Kit,Beauty
CAM028,Summer Launch,CR005,Vihaan Patel,Fitness,2026-05-21,Beauty,19042,1001,97,105,1203,REF00214,Instagram,2026-05-21 01:00:00,713,CUST2263,TXN00214,2026-05-26 00:00:00,37,31,6,89127.08,Wireless Earbuds,Electronics
CAM012,Back to College,CR011,Aditya Deshmukh,Tech,2026-06-06,Fitness,9012,435,60,50,545,REF00215,Facebook,2026-06-06 10:00:00,277,CUST4475,TXN00215,2026-06-07 00:00:00,18,16,2,61771.92,Gaming Headset,Gaming
CAM020,Creator Spotlight,CR005,Vihaan Patel,Fitness,2026-01-09,Fitness,16126,803,119,58,980,REF00216,TikTok,2026-01-09 06:00:00,539,CUST4171,TXN00216,2026-01-10 00:00:00,21,19,2,24582.02,Skincare Kit,Beauty
CAM043,Monsoon Sale,CR001,Aarav Mehta,Lifestyle,2026-02-07,Food,12428,742,53,91,886,REF00217,YouTube,2026-02-07 22:00:00,359,CUST1822,TXN00217,2026-02-08 00:00:00,14,12,2,17318.6,Skincare Kit,Beauty
CAM049,Product Launch,CR002,Ananya Sharma,Fashion,2026-05-13,Home,7289,383,36,46,465,REF00218,Instagram,2026-05-13 21:00:00,174,CUST4241,TXN00218,2026-05-16 00:00:00,6,6,0,7471.95,Skincare Kit,Beauty
CAM031,Festive Picks,CR011,Aditya Deshmukh,Tech,2026-03-31,Travel,7271,307,42,35,384,REF00219,Instagram,2026-03-31 17:00:00,187,CUST6038,TXN00219,2026-04-08 00:00:00,10,10,0,14064.09,Skincare Kit,Beauty
CAM056,Product Launch,CR001,Aarav Mehta,Lifestyle,2026-02-23,Travel,14144,577,74,62,713,REF00220,Email,2026-02-23 16:00:00,343,CUST6813,TXN00220,2026-02-25 00:00:00,20,19,1,39382.37,Skincare Kit,Beauty
